District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Rajanna Sircilla,Vemulawada,02-Sep-23,0,43.5,99.9
Rajanna Sircilla,Vemulawada,13-Feb-23,0,24.2,71.2
Rajanna Sircilla,Vemulawada,14-Feb-23,0,18.1,99.9
Rajanna Sircilla,Vemulawada,15-Feb-23,0,15.6,99.9
Rajanna Sircilla,Vemulawada,16-Feb-23,0,15.0,94.1
Rajanna Sircilla,Vemulawada,17-Feb-23,0,23.2,90.4
Rajanna Sircilla,Vemulawada,18-Feb-23,0,23.0,88.5
Rajanna Sircilla,Vemulawada,19-Feb-23,0,30.7,99.9
Rajanna Sircilla,Vemulawada,20-Feb-23,0,38.1,99.9
Rajanna Sircilla,Vemulawada,21-Feb-23,0,23.0,95.0
Rajanna Sircilla,Vemulawada,22-Feb-23,0,23.0,96.6
Rajanna Sircilla,Vemulawada,23-Feb-23,0,23.0,99.9
Rajanna Sircilla,Vemulawada,24-Feb-23,0,30.9,99.9
Rajanna Sircilla,Vemulawada,25-Feb-23,0,23.1,88.3
Rajanna Sircilla,Vemulawada,26-Feb-23,0,23.0,87.9
Rajanna Sircilla,Vemulawada,27-Feb-23,0,14.0,83.6
Rajanna Sircilla,Vemulawada,28-Feb-23,0,23.0,89.9
Rajanna Sircilla,Vemulawada_Rural,02-Apr-23,0,27.9,94.1
Rajanna Sircilla,Vemulawada_Rural,02-Aug-23,0,47.1,99.9
Rajanna Sircilla,Vemulawada_Rural,02-Dec-23,0,26.6,90.1
Rajanna Sircilla,Vemulawada_Rural,02-Feb-23,0,54.4,95.6
Rajanna Sircilla,Vemulawada_Rural,02-Jan-23,0,55.2,99.9
Rajanna Sircilla,Vemulawada_Rural,02-Jul-23,0,36.2,98.4
Rajanna Sircilla,Vemulawada_Rural,02-Jun-23,0,29.5,99.9
Rajanna Sircilla,Vemulawada_Rural,02-Mar-23,0,33.5,87.5
Rajanna Sircilla,Vemulawada_Rural,02-May-23,0,32.3,94.1
Rajanna Sircilla,Vemulawada_Rural,02-Nov-23,0,31.7,99.9
Rajanna Sircilla,Vemulawada_Rural,02-Oct-23,0,41.5,97.0
Rajanna Sircilla,Vemulawada_Rural,02-Sep-23,0,46.9,99.9
Rajanna Sircilla,Vemulawada_Rural,13-Feb-23,0,32.8,87.0
Rajanna Sircilla,Vemulawada_Rural,14-Feb-23,0,22.8,89.9
Rajanna Sircilla,Vemulawada_Rural,15-Feb-23,0,28.3,96.6
Rajanna Sircilla,Vemulawada_Rural,16-Feb-23,0,23.4,99.9
Rajanna Sircilla,Vemulawada_Rural,17-Feb-23,0,30.4,91.1
Rajanna Sircilla,Vemulawada_Rural,18-Feb-23,0,31.4,94.8
Rajanna Sircilla,Vemulawada_Rural,19-Feb-23,0,46.8,99.9
Rajanna Sircilla,Vemulawada_Rural,20-Feb-23,0,47.1,99.0
Rajanna Sircilla,Vemulawada_Rural,21-Feb-23,0,28.3,95.4
Rajanna Sircilla,Vemulawada_Rural,22-Feb-23,0,31.3,94.8
Rajanna Sircilla,Vemulawada_Rural,23-Feb-23,0,26.1,91.2
Rajanna Sircilla,Vemulawada_Rural,24-Feb-23,0,35.0,99.9
Rajanna Sircilla,Vemulawada_Rural,25-Feb-23,0,30.9,90.9
Rajanna Sircilla,Vemulawada_Rural,26-Feb-23,0,30.9,88.8
Rajanna Sircilla,Vemulawada_Rural,27-Feb-23,0,29.2,90.8
Rajanna Sircilla,Vemulawada_Rural,28-Feb-23,0,30.4,94.9
Rajanna Sircilla,Yellareddypeta,02-Apr-23,0,14.5,88.1
Rajanna Sircilla,Yellareddypeta,02-Aug-23,0,39.5,97.6
Rajanna Sircilla,Yellareddypeta,02-Dec-23,0,14.0,83.9
Rajanna Sircilla,Yellareddypeta,02-Feb-23,0,42.6,97.5
Rajanna Sircilla,Yellareddypeta,02-Jan-23,0,46.3,98.0
Rajanna Sircilla,Yellareddypeta,02-Jul-23,0,31.8,95.5
Rajanna Sircilla,Yellareddypeta,02-Jun-23,0,22.8,89.4
Rajanna Sircilla,Yellareddypeta,02-Mar-23,0,26.6,95.0
Rajanna Sircilla,Yellareddypeta,02-May-23,0,22.9,88.8
Rajanna Sircilla,Yellareddypeta,02-Nov-23,0,13.9,88.2
Rajanna Sircilla,Yellareddypeta,02-Oct-23,0,33.8,89.6
Rajanna Sircilla,Yellareddypeta,02-Sep-23,0,28.4,88.7
Rajanna Sircilla,Yellareddypeta,13-Feb-23,0,23.0,76.3
Rajanna Sircilla,Yellareddypeta,14-Feb-23,0,14.4,88.1
Rajanna Sircilla,Yellareddypeta,15-Feb-23,0,17.6,88.1
Rajanna Sircilla,Yellareddypeta,16-Feb-23,0,13.8,88.1
Rajanna Sircilla,Yellareddypeta,17-Feb-23,0,22.9,88.1
Rajanna Sircilla,Yellareddypeta,18-Feb-23,0,22.9,83.3
Rajanna Sircilla,Yellareddypeta,19-Feb-23,0,30.8,89.5
Rajanna Sircilla,Yellareddypeta,20-Feb-23,0,36.6,99.9
Rajanna Sircilla,Yellareddypeta,21-Feb-23,0,23.0,88.8
Rajanna Sircilla,Yellareddypeta,22-Feb-23,0,23.0,81.9
Rajanna Sircilla,Yellareddypeta,23-Feb-23,0,23.0,85.0
Rajanna Sircilla,Yellareddypeta,24-Feb-23,0,24.9,92.2
Rajanna Sircilla,Yellareddypeta,25-Feb-23,0,14.0,83.8
Rajanna Sircilla,Yellareddypeta,26-Feb-23,0,14.0,85.1
Rajanna Sircilla,Yellareddypeta,27-Feb-23,0,14.0,71.0
Rajanna Sircilla,Yellareddypeta,28-Feb-23,0,18.5,77.3
Rangareddy,Abdullapurmet,02-Apr-23,0,12.4,76.8
Rangareddy,Abdullapurmet,02-Aug-23,0,30.3,97.4
Rangareddy,Abdullapurmet,02-Dec-23,0,10.6,85.3
Rangareddy,Abdullapurmet,02-Feb-23,0,41.2,97.7
Rangareddy,Abdullapurmet,02-Jan-23,0,43.6,99.2
Rangareddy,Abdullapurmet,02-Jul-23,0,29.6,98.7
Rangareddy,Abdullapurmet,02-Jun-23,0,18.9,98.2
Rangareddy,Abdullapurmet,02-Mar-23,0,31.5,76.5
Rangareddy,Abdullapurmet,02-May-23,0,18.2,92.0
Rangareddy,Abdullapurmet,02-Nov-23,0,12.1,74.9
Rangareddy,Abdullapurmet,02-Oct-23,0,25.3,99.2
Rangareddy,Abdullapurmet,02-Sep-23,0,31.3,98.2
Rangareddy,Abdullapurmet,13-Feb-23,0,14.1,77.4
Rangareddy,Abdullapurmet,14-Feb-23,0,11.9,73.2
Rangareddy,Abdullapurmet,15-Feb-23,0,9.8,70.0
Rangareddy,Abdullapurmet,16-Feb-23,0,9.3,71.4
Rangareddy,Abdullapurmet,17-Feb-23,0,11.2,75.3
Rangareddy,Abdullapurmet,18-Feb-23,0,16.1,92.5
Rangareddy,Abdullapurmet,19-Feb-23,0,23.5,99.2
Rangareddy,Abdullapurmet,20-Feb-23,0,30.3,100.0
Rangareddy,Abdullapurmet,21-Feb-23,0,20.6,92.0
Rangareddy,Abdullapurmet,22-Feb-23,0,13.4,87.2
Rangareddy,Abdullapurmet,23-Feb-23,0,6.6,79.2
Rangareddy,Abdullapurmet,24-Feb-23,0,14.9,92.0
Rangareddy,Abdullapurmet,25-Feb-23,0,12.7,81.6
Rangareddy,Abdullapurmet,26-Feb-23,0,9.3,78.3
Rangareddy,Abdullapurmet,27-Feb-23,0,9.9,67.8
Rangareddy,Abdullapurmet,28-Feb-23,0,12.7,75.9
Rangareddy,Amangal,02-Apr-23,0,20.0,69.1
Rangareddy,Amangal,02-Aug-23,0,43.5,100.0
Rangareddy,Amangal,02-Dec-23,0,10.1,64.8
Rangareddy,Amangal,02-Feb-23,0,55.4,81.2
Rangareddy,Amangal,02-Jan-23,0,50.5,94.3
Rangareddy,Amangal,02-Jul-23,0,39.0,91.8
Rangareddy,Amangal,02-Jun-23,0,22.2,100.0
Rangareddy,Amangal,02-Mar-23,0,31.1,66.3
Rangareddy,Amangal,02-May-23,0,21.9,71.4
Rangareddy,Amangal,02-Nov-23,0,10.9,82.3
Rangareddy,Amangal,02-Oct-23,0,34.8,94.7
Rangareddy,Amangal,02-Sep-23,0,43.9,93.9
Rangareddy,Amangal,13-Feb-23,0,11.9,49.9
Rangareddy,Amangal,14-Feb-23,0,9.3,59.3
Rangareddy,Amangal,15-Feb-23,0,5.2,47.6
Rangareddy,Amangal,16-Feb-23,0,7.0,55.6
Rangareddy,Amangal,17-Feb-23,0,7.1,52.2
Rangareddy,Amangal,18-Feb-23,0,10.1,86.5
Rangareddy,Amangal,19-Feb-23,0,23.9,100.0
Rangareddy,Amangal,20-Feb-23,0,40.8,100.0
Rangareddy,Amangal,21-Feb-23,0,36.7,92.7
Rangareddy,Amangal,22-Feb-23,0,9.5,70.2
Rangareddy,Amangal,23-Feb-23,0,14.7,72.2
Rangareddy,Amangal,24-Feb-23,0,16.1,81.7
Rangareddy,Amangal,25-Feb-23,0,13.7,75.1
Rangareddy,Amangal,26-Feb-23,0,8.7,57.8
Rangareddy,Amangal,27-Feb-23,0,12.3,57.8
Rangareddy,Amangal,28-Feb-23,0,12.3,56.0
Rangareddy,Balapur,02-Apr-23,0,12.0,87.5
Rangareddy,Balapur,02-Aug-23,0,43.4,100.0
Rangareddy,Balapur,02-Dec-23,0,8.6,66.1
Rangareddy,Balapur,02-Feb-23,0,51.8,100.0
Rangareddy,Balapur,02-Jan-23,0,50.3,100.0
Rangareddy,Balapur,02-Jul-23,0,34.5,100.0
Rangareddy,Balapur,02-Jun-23,0,14.6,100.0
Rangareddy,Balapur,02-Mar-23,0,41.5,72.4
Rangareddy,Balapur,02-May-23,0,16.4,92.9
Rangareddy,Balapur,02-Nov-23,0,10.9,72.7
Rangareddy,Balapur,02-Oct-23,0,22.2,100.0
Rangareddy,Balapur,02-Sep-23,0,37.1,100.0
Rangareddy,Balapur,13-Feb-23,0,10.5,74.8
Rangareddy,Balapur,14-Feb-23,0,9.1,80.9
Rangareddy,Balapur,15-Feb-23,0,7.4,78.9
Rangareddy,Balapur,16-Feb-23,0,7.4,77.5
Rangareddy,Balapur,17-Feb-23,0,9.7,64.9
Rangareddy,Balapur,18-Feb-23,0,11.7,84.0
Rangareddy,Balapur,19-Feb-23,0,15.8,100.0
Rangareddy,Balapur,20-Feb-23,0,39.2,100.0
Rangareddy,Balapur,21-Feb-23,0,33.2,75.0
Rangareddy,Balapur,22-Feb-23,0,14.0,77.7
Rangareddy,Balapur,23-Feb-23,0,8.7,76.1
Rangareddy,Balapur,24-Feb-23,0,11.7,85.3
Rangareddy,Balapur,25-Feb-23,0,9.2,78.1
Rangareddy,Balapur,26-Feb-23,0,8.5,67.4
Rangareddy,Balapur,27-Feb-23,0,6.8,59.1
Rangareddy,Balapur,28-Feb-23,0,11.7,74.9
Rangareddy,Chevella,02-Apr-23,0,17.5,81.7
Rangareddy,Chevella,02-Aug-23,0,34.8,92.6
Rangareddy,Chevella,02-Dec-23,0,13.1,58.7
Rangareddy,Chevella,02-Feb-23,0,38.4,94.8
Rangareddy,Chevella,02-Jan-23,0,36.4,94.0
Rangareddy,Chevella,02-Jul-23,0,24.4,92.7
Rangareddy,Chevella,02-Jun-23,0,20.3,87.7
Rangareddy,Chevella,02-Mar-23,0,29.7,84.5
Rangareddy,Chevella,02-May-23,0,21.5,84.0
Rangareddy,Chevella,02-Nov-23,0,14.3,75.6
Rangareddy,Chevella,02-Oct-23,0,19.5,88.0
Rangareddy,Chevella,02-Sep-23,0,24.8,91.8
Rangareddy,Chevella,13-Feb-23,0,19.3,65.0
Rangareddy,Chevella,14-Feb-23,0,16.7,67.6
Rangareddy,Chevella,15-Feb-23,0,13.1,63.3
Rangareddy,Chevella,16-Feb-23,0,15.0,62.9
Rangareddy,Chevella,17-Feb-23,0,16.1,56.6
Rangareddy,Chevella,18-Feb-23,0,20.3,69.3
Rangareddy,Chevella,19-Feb-23,0,21.7,94.7
Rangareddy,Chevella,20-Feb-23,0,29.9,87.4
Rangareddy,Chevella,21-Feb-23,0,25.3,77.3
Rangareddy,Chevella,22-Feb-23,0,16.3,65.0
Rangareddy,Chevella,23-Feb-23,0,16.4,54.8
Rangareddy,Chevella,24-Feb-23,0,19.3,70.5
Rangareddy,Chevella,25-Feb-23,0,18.1,65.0
Rangareddy,Chevella,26-Feb-23,0,15.0,52.4
Rangareddy,Chevella,27-Feb-23,0,16.3,59.1
Rangareddy,Chevella,28-Feb-23,0,18.1,72.6
Rangareddy,Chowdergudem,02-Apr-23,0,18.8,73.3
Rangareddy,Chowdergudem,02-Aug-23,0,41.9,100.0
Rangareddy,Chowdergudem,02-Dec-23,0,13.6,72.3
Rangareddy,Chowdergudem,02-Feb-23,0,49.5,100.0
Rangareddy,Chowdergudem,02-Jan-23,0,49.5,100.0
Rangareddy,Chowdergudem,02-Jul-23,0,33.8,100.0
Rangareddy,Chowdergudem,02-Jun-23,0,21.0,100.0
Rangareddy,Chowdergudem,02-Mar-23,0,38.7,67.7
Rangareddy,Chowdergudem,02-May-23,0,21.0,83.2
Rangareddy,Chowdergudem,02-Nov-23,0,19.0,83.6
Rangareddy,Chowdergudem,02-Oct-23,0,21.0,100.0
Rangareddy,Chowdergudem,02-Sep-23,0,35.4,100.0
Rangareddy,Chowdergudem,13-Feb-23,0,14.4,73.4
Rangareddy,Chowdergudem,14-Feb-23,0,12.3,77.7
Rangareddy,Chowdergudem,15-Feb-23,0,10.3,72.9
Rangareddy,Chowdergudem,16-Feb-23,0,12.3,66.1
Rangareddy,Chowdergudem,17-Feb-23,0,12.9,65.0
Rangareddy,Chowdergudem,18-Feb-23,0,15.1,84.4
Rangareddy,Chowdergudem,19-Feb-23,0,28.5,100.0
Rangareddy,Chowdergudem,20-Feb-23,0,34.5,100.0
Rangareddy,Chowdergudem,21-Feb-23,0,29.8,92.3
Rangareddy,Chowdergudem,22-Feb-23,0,14.9,80.3
Rangareddy,Chowdergudem,23-Feb-23,0,14.4,74.2
Rangareddy,Chowdergudem,24-Feb-23,0,15.1,86.4
Rangareddy,Chowdergudem,25-Feb-23,0,11.8,81.1
Rangareddy,Chowdergudem,26-Feb-23,0,12.4,72.9
Rangareddy,Chowdergudem,27-Feb-23,0,13.6,79.9
Rangareddy,Chowdergudem,28-Feb-23,0,20.3,75.8
Rangareddy,Farooqnagar,02-Apr-23,0,16.2,83.1
Rangareddy,Farooqnagar,02-Aug-23,0,43.8,100.0
Rangareddy,Farooqnagar,02-Dec-23,0,11.3,74.1
Rangareddy,Farooqnagar,02-Feb-23,0,46.4,90.5
Rangareddy,Farooqnagar,02-Jan-23,0,46.9,100.0
Rangareddy,Farooqnagar,02-Jul-23,0,33.2,100.0
Rangareddy,Farooqnagar,02-Jun-23,0,20.4,100.0
Rangareddy,Farooqnagar,02-Mar-23,0,36.7,84.7
Rangareddy,Farooqnagar,02-May-23,0,17.6,87.5
Rangareddy,Farooqnagar,02-Nov-23,0,14.0,85.0
Rangareddy,Farooqnagar,02-Oct-23,0,14.0,100.0
Rangareddy,Farooqnagar,02-Sep-23,0,31.0,90.9
Rangareddy,Farooqnagar,13-Feb-23,0,12.8,64.9
Rangareddy,Farooqnagar,14-Feb-23,0,9.1,81.5
Rangareddy,Farooqnagar,15-Feb-23,0,6.5,74.3
Rangareddy,Farooqnagar,16-Feb-23,0,8.5,76.5
Rangareddy,Farooqnagar,17-Feb-23,0,10.6,72.8
Rangareddy,Farooqnagar,18-Feb-23,0,13.3,93.8
Rangareddy,Farooqnagar,19-Feb-23,0,16.8,100.0
Rangareddy,Farooqnagar,20-Feb-23,0,30.3,100.0
Rangareddy,Farooqnagar,21-Feb-23,0,22.8,85.6
Rangareddy,Farooqnagar,22-Feb-23,0,10.6,81.6
Rangareddy,Farooqnagar,23-Feb-23,0,11.9,68.9
Rangareddy,Farooqnagar,24-Feb-23,0,11.4,89.0
Rangareddy,Farooqnagar,25-Feb-23,0,12.1,81.6
Rangareddy,Farooqnagar,26-Feb-23,0,9.9,72.0
Rangareddy,Farooqnagar,27-Feb-23,0,9.9,57.1
Rangareddy,Farooqnagar,28-Feb-23,0,12.6,82.6
Rangareddy,Gandipet,02-Apr-23,0,13.1,66.7
Rangareddy,Gandipet,02-Aug-23,0,28.7,77.6
Rangareddy,Gandipet,02-Dec-23,0,10.2,57.9
Rangareddy,Gandipet,02-Feb-23,0,36.6,64.2
Rangareddy,Gandipet,02-Jan-23,0,37.1,70.6
Rangareddy,Gandipet,02-Jul-23,0,21.9,72.6
Rangareddy,Gandipet,02-Jun-23,0,16.7,75.1
Rangareddy,Gandipet,02-Mar-23,0,24.6,48.5
Rangareddy,Gandipet,02-May-23,0,18.8,53.7
Rangareddy,Gandipet,02-Nov-23,0,11.4,64.6
Rangareddy,Gandipet,02-Oct-23,0,16.3,71.3
Rangareddy,Gandipet,02-Sep-23,0,24.4,75.9
Rangareddy,Gandipet,13-Feb-23,0,12.2,41.7
Rangareddy,Gandipet,14-Feb-23,0,8.3,51.1
Rangareddy,Gandipet,15-Feb-23,0,5.4,56.7
Rangareddy,Gandipet,16-Feb-23,0,8.4,48.4
Rangareddy,Gandipet,17-Feb-23,0,10.2,48.9
Rangareddy,Gandipet,18-Feb-23,0,14.5,64.6
Rangareddy,Gandipet,19-Feb-23,0,18.8,81.0
Rangareddy,Gandipet,20-Feb-23,0,26.2,78.9
Rangareddy,Gandipet,21-Feb-23,0,23.7,63.7
Rangareddy,Gandipet,22-Feb-23,0,9.2,57.9
Rangareddy,Gandipet,23-Feb-23,0,12.2,49.6
Rangareddy,Gandipet,24-Feb-23,0,13.4,67.6
Rangareddy,Gandipet,25-Feb-23,0,12.8,68.0
Rangareddy,Gandipet,26-Feb-23,0,7.8,40.7
Rangareddy,Gandipet,27-Feb-23,0,11.4,39.2
Rangareddy,Gandipet,28-Feb-23,0,11.6,48.1
Rangareddy,Hayathnagar,02-Apr-23,0,19.5,75.0
Rangareddy,Hayathnagar,02-Aug-23,0,33.3,93.5
Rangareddy,Hayathnagar,02-Dec-23,0,16.0,71.8
Rangareddy,Hayathnagar,02-Feb-23,0,41.9,87.4
Rangareddy,Hayathnagar,02-Jan-23,0,43.2,89.9
Rangareddy,Hayathnagar,02-Jul-23,0,33.1,91.6
Rangareddy,Hayathnagar,02-Jun-23,0,24.3,90.7
Rangareddy,Hayathnagar,02-Mar-23,0,31.4,78.8
Rangareddy,Hayathnagar,02-May-23,0,25.6,83.9
Rangareddy,Hayathnagar,02-Nov-23,0,18.3,78.3
Rangareddy,Hayathnagar,02-Oct-23,0,28.6,83.9
Rangareddy,Hayathnagar,02-Sep-23,0,33.3,89.4
Rangareddy,Hayathnagar,13-Feb-23,0,19.9,63.3
Rangareddy,Hayathnagar,14-Feb-23,0,17.7,76.1
Rangareddy,Hayathnagar,15-Feb-23,0,14.2,69.5
Rangareddy,Hayathnagar,16-Feb-23,0,13.7,72.7
Rangareddy,Hayathnagar,17-Feb-23,0,16.4,67.8
Rangareddy,Hayathnagar,18-Feb-23,0,21.4,80.5
Rangareddy,Hayathnagar,19-Feb-23,0,25.4,94.9
Rangareddy,Hayathnagar,20-Feb-23,0,31.7,92.1
Rangareddy,Hayathnagar,21-Feb-23,0,27.5,81.1
Rangareddy,Hayathnagar,22-Feb-23,0,20.0,73.2
Rangareddy,Hayathnagar,23-Feb-23,0,16.8,67.9
Rangareddy,Hayathnagar,24-Feb-23,0,21.5,81.1
Rangareddy,Hayathnagar,25-Feb-23,0,17.0,71.8
Rangareddy,Hayathnagar,26-Feb-23,0,15.9,62.9
Rangareddy,Hayathnagar,27-Feb-23,0,14.3,64.3
Rangareddy,Hayathnagar,28-Feb-23,0,18.7,71.0
Rangareddy,Ibrahimpatnam,02-Apr-23,0,14.0,68.4
Rangareddy,Ibrahimpatnam,02-Aug-23,0,30.5,98.7
Rangareddy,Ibrahimpatnam,02-Dec-23,0,13.0,85.2
Rangareddy,Ibrahimpatnam,02-Feb-23,0,40.0,99.8
Rangareddy,Ibrahimpatnam,02-Jan-23,0,38.3,100.0
Rangareddy,Ibrahimpatnam,02-Jul-23,0,27.1,98.4
Rangareddy,Ibrahimpatnam,02-Jun-23,0,20.9,100.0
Rangareddy,Ibrahimpatnam,02-Mar-23,0,30.9,87.1
Rangareddy,Ibrahimpatnam,02-May-23,0,21.0,93.9
Rangareddy,Ibrahimpatnam,02-Nov-23,0,15.4,74.3
Rangareddy,Ibrahimpatnam,02-Oct-23,0,18.4,99.8
Rangareddy,Ibrahimpatnam,02-Sep-23,0,30.1,99.1
Rangareddy,Ibrahimpatnam,13-Feb-23,0,17.9,77.4
Rangareddy,Ibrahimpatnam,14-Feb-23,0,14.2,72.7
Rangareddy,Ibrahimpatnam,15-Feb-23,0,11.5,79.5
Rangareddy,Ibrahimpatnam,16-Feb-23,0,10.2,54.5
Rangareddy,Ibrahimpatnam,17-Feb-23,0,12.0,75.3
Rangareddy,Ibrahimpatnam,18-Feb-23,0,18.1,94.6
Rangareddy,Ibrahimpatnam,19-Feb-23,0,23.1,99.6
Rangareddy,Ibrahimpatnam,20-Feb-23,0,30.5,100.0
Rangareddy,Ibrahimpatnam,21-Feb-23,0,23.1,96.4
Rangareddy,Ibrahimpatnam,22-Feb-23,0,13.0,87.0
Rangareddy,Ibrahimpatnam,23-Feb-23,0,13.0,79.2
Rangareddy,Ibrahimpatnam,24-Feb-23,0,15.8,93.9
Rangareddy,Ibrahimpatnam,25-Feb-23,0,16.6,86.9
Rangareddy,Ibrahimpatnam,26-Feb-23,0,8.8,78.3
Rangareddy,Ibrahimpatnam,27-Feb-23,0,12.4,71.4
Rangareddy,Ibrahimpatnam,28-Feb-23,0,14.9,83.0
Rangareddy,Kadthal,02-Apr-23,0,27.1,74.0
Rangareddy,Kadthal,02-Aug-23,0,39.8,96.0
Rangareddy,Kadthal,02-Dec-23,0,17.9,72.6
Rangareddy,Kadthal,02-Feb-23,0,45.4,78.3
Rangareddy,Kadthal,02-Jan-23,0,42.4,90.7
Rangareddy,Kadthal,02-Jul-23,0,33.5,92.5
Rangareddy,Kadthal,02-Jun-23,0,26.2,98.5
Rangareddy,Kadthal,02-Mar-23,0,29.4,68.5
Rangareddy,Kadthal,02-May-23,0,27.6,82.3
Rangareddy,Kadthal,02-Nov-23,0,16.5,81.2
Rangareddy,Kadthal,02-Oct-23,0,27.3,91.3
Rangareddy,Kadthal,02-Sep-23,0,35.4,89.3
Rangareddy,Kadthal,13-Feb-23,0,19.4,50.5
Rangareddy,Kadthal,14-Feb-23,0,18.5,54.3
Rangareddy,Kadthal,15-Feb-23,0,13.6,53.7
Rangareddy,Kadthal,16-Feb-23,0,15.8,57.1
Rangareddy,Kadthal,17-Feb-23,0,16.5,60.4
Rangareddy,Kadthal,18-Feb-23,0,19.9,88.0
Rangareddy,Kadthal,19-Feb-23,0,28.2,96.6
Rangareddy,Kadthal,20-Feb-23,0,33.9,94.8
Rangareddy,Kadthal,21-Feb-23,0,30.9,88.9
Rangareddy,Kadthal,22-Feb-23,0,15.3,67.8
Rangareddy,Kadthal,23-Feb-23,0,21.2,78.4
Rangareddy,Kadthal,24-Feb-23,0,21.9,80.6
Rangareddy,Kadthal,25-Feb-23,0,20.5,77.1
Rangareddy,Kadthal,26-Feb-23,0,15.8,70.8
Rangareddy,Kadthal,27-Feb-23,0,20.5,71.3
Rangareddy,Kadthal,28-Feb-23,0,21.6,71.7
Rangareddy,Kandukur,02-Apr-23,0,14.9,75.2
Rangareddy,Kandukur,02-Aug-23,0,28.4,100.0
Rangareddy,Kandukur,02-Dec-23,0,10.8,85.7
Rangareddy,Kandukur,02-Feb-23,0,41.1,100.0
Rangareddy,Kandukur,02-Jan-23,0,40.0,100.0
Rangareddy,Kandukur,02-Jul-23,0,25.2,100.0
Rangareddy,Kandukur,02-Jun-23,0,17.5,100.0
Rangareddy,Kandukur,02-Mar-23,0,33.8,87.1
Rangareddy,Kandukur,02-May-23,0,18.2,83.1
Rangareddy,Kandukur,02-Nov-23,0,13.1,80.1
Rangareddy,Kandukur,02-Oct-23,0,17.5,100.0
Rangareddy,Kandukur,02-Sep-23,0,26.5,100.0
Rangareddy,Kandukur,13-Feb-23,0,10.8,75.8
Rangareddy,Kandukur,14-Feb-23,0,11.9,80.2
Rangareddy,Kandukur,15-Feb-23,0,6.9,79.5
Rangareddy,Kandukur,16-Feb-23,0,9.4,69.1
Rangareddy,Kandukur,17-Feb-23,0,10.7,75.3
Rangareddy,Kandukur,18-Feb-23,0,15.0,89.1
Rangareddy,Kandukur,19-Feb-23,0,19.5,100.0
Rangareddy,Kandukur,20-Feb-23,0,27.8,100.0
Rangareddy,Kandukur,21-Feb-23,0,23.3,96.0
Rangareddy,Kandukur,22-Feb-23,0,11.4,88.0
Rangareddy,Kandukur,23-Feb-23,0,10.8,78.0
Rangareddy,Kandukur,24-Feb-23,0,13.9,92.0
Rangareddy,Kandukur,25-Feb-23,0,12.0,75.8
Rangareddy,Kandukur,26-Feb-23,0,9.6,76.6
Rangareddy,Kandukur,27-Feb-23,0,12.5,63.1
Rangareddy,Kandukur,28-Feb-23,0,14.4,78.9
Rangareddy,Keshampeta,02-Apr-23,0,17.8,72.2
Rangareddy,Keshampeta,02-Aug-23,0,34.8,94.6
Rangareddy,Keshampeta,02-Dec-23,0,9.6,79.9
Rangareddy,Keshampeta,02-Feb-23,0,38.2,88.2
Rangareddy,Keshampeta,02-Jan-23,0,37.1,93.2
Rangareddy,Keshampeta,02-Jul-23,0,27.3,96.3
Rangareddy,Keshampeta,02-Jun-23,0,17.4,93.0
Rangareddy,Keshampeta,02-Mar-23,0,30.9,66.9
Rangareddy,Keshampeta,02-May-23,0,18.1,89.7
Rangareddy,Keshampeta,02-Nov-23,0,11.5,86.7
Rangareddy,Keshampeta,02-Oct-23,0,16.1,95.7
Rangareddy,Keshampeta,02-Sep-23,0,26.0,88.9
Rangareddy,Keshampeta,13-Feb-23,0,11.7,79.5
Rangareddy,Keshampeta,14-Feb-23,0,9.0,69.1
Rangareddy,Keshampeta,15-Feb-23,0,5.8,75.6
Rangareddy,Keshampeta,16-Feb-23,0,9.0,76.9
Rangareddy,Keshampeta,17-Feb-23,0,9.0,76.7
Rangareddy,Keshampeta,18-Feb-23,0,12.8,87.1
Rangareddy,Keshampeta,19-Feb-23,0,20.1,100.0
Rangareddy,Keshampeta,20-Feb-23,0,29.1,98.3
Rangareddy,Keshampeta,21-Feb-23,0,23.6,92.3
Rangareddy,Keshampeta,22-Feb-23,0,9.1,87.5
Rangareddy,Keshampeta,23-Feb-23,0,11.7,80.6
Rangareddy,Keshampeta,24-Feb-23,0,13.6,91.5
Rangareddy,Keshampeta,25-Feb-23,0,12.8,84.9
Rangareddy,Keshampeta,26-Feb-23,0,8.3,78.8
Rangareddy,Keshampeta,27-Feb-23,0,13.5,76.0
Rangareddy,Keshampeta,28-Feb-23,0,13.5,83.6
Rangareddy,Kondurg,02-Apr-23,0,22.5,72.8
Rangareddy,Kondurg,02-Aug-23,0,43.8,96.6
Rangareddy,Kondurg,02-Dec-23,0,15.2,77.4
Rangareddy,Kondurg,02-Feb-23,0,46.5,90.4
Rangareddy,Kondurg,02-Jan-23,0,45.3,91.8
Rangareddy,Kondurg,02-Jul-23,0,33.9,96.7
Rangareddy,Kondurg,02-Jun-23,0,23.7,95.9
Rangareddy,Kondurg,02-Mar-23,0,37.1,71.0
Rangareddy,Kondurg,02-May-23,0,21.9,80.4
Rangareddy,Kondurg,02-Nov-23,0,20.4,82.7
Rangareddy,Kondurg,02-Oct-23,0,20.8,93.0
Rangareddy,Kondurg,02-Sep-23,0,36.4,89.8
Rangareddy,Kondurg,13-Feb-23,0,16.3,75.5
Rangareddy,Kondurg,14-Feb-23,0,14.3,79.6
