District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Sangareddy,Manoor,13-Mar-23,0.0,25.5,75.8
Sangareddy,Manoor,14-Mar-23,0.0,20.1,60.3
Sangareddy,Manoor,15-Mar-23,0.0,19.6,48.6
Sangareddy,Manoor,16-Mar-23,0.0,22.0,66.4
Sangareddy,Manoor,17-Mar-23,9.7,40.3,97.1
Sangareddy,Manoor,18-Mar-23,21.5,63.7,99.1
Sangareddy,Manoor,19-Mar-23,23.1,61.3,100.0
Sangareddy,Manoor,20-Mar-23,0.0,46.2,93.6
Sangareddy,Manoor,21-Mar-23,0.0,32.2,71.2
Sangareddy,Manoor,22-Mar-23,0.0,27.9,67.8
Sangareddy,Manoor,23-Mar-23,0.0,34.8,66.6
Sangareddy,Manoor,24-Mar-23,0.0,28.6,76.4
Sangareddy,Manoor,25-Mar-23,0.0,29.0,85.3
Sangareddy,Manoor,26-Mar-23,0.0,32.7,89.9
Sangareddy,Manoor,27-Mar-23,0.0,23.6,74.1
Sangareddy,Manoor,28-Mar-23,0.0,22.1,53.8
Sangareddy,Manoor,29-Mar-23,0.0,18.0,80.6
Sangareddy,Manoor,30-Mar-23,0.0,20.0,58.9
Sangareddy,Manoor,31-Mar-23,0.0,19.6,49.3
Sangareddy,Mogdampalle,03-Apr-23,0.0,27.8,56.5
Sangareddy,Mogdampalle,03-Aug-23,0.0,36.5,66.0
Sangareddy,Mogdampalle,03-Dec-23,0.0,27.9,92.6
Sangareddy,Mogdampalle,03-Feb-23,0.0,22.5,74.0
Sangareddy,Mogdampalle,03-Jan-23,0.0,21.0,64.4
Sangareddy,Mogdampalle,03-Jul-23,0.0,22.8,64.8
Sangareddy,Mogdampalle,03-Jun-23,0.0,19.4,67.6
Sangareddy,Mogdampalle,03-Mar-23,0.0,21.1,67.8
Sangareddy,Mogdampalle,03-May-23,0.0,22.5,60.2
Sangareddy,Mogdampalle,03-Nov-23,0.0,24.5,66.0
Sangareddy,Mogdampalle,03-Oct-23,0.0,21.7,69.7
Sangareddy,Mogdampalle,03-Sep-23,0.0,25.5,62.4
Sangareddy,Mogdampalle,13-Mar-23,0.0,25.9,62.7
Sangareddy,Mogdampalle,14-Mar-23,0.0,16.2,48.0
Sangareddy,Mogdampalle,15-Mar-23,0.0,20.0,53.5
Sangareddy,Mogdampalle,16-Mar-23,0.0,21.3,72.1
Sangareddy,Mogdampalle,17-Mar-23,8.3,55.1,100.0
Sangareddy,Mogdampalle,18-Mar-23,30.0,58.4,100.0
Sangareddy,Mogdampalle,19-Mar-23,7.3,60.8,98.4
Sangareddy,Mogdampalle,20-Mar-23,0.0,37.0,84.6
Sangareddy,Mogdampalle,21-Mar-23,0.0,28.5,76.2
Sangareddy,Mogdampalle,22-Mar-23,0.0,21.5,78.7
Sangareddy,Mogdampalle,23-Mar-23,0.0,26.4,84.2
Sangareddy,Mogdampalle,24-Mar-23,0.0,22.2,73.2
Sangareddy,Mogdampalle,25-Mar-23,0.0,21.9,85.4
Sangareddy,Mogdampalle,26-Mar-23,0.0,32.6,87.7
Sangareddy,Mogdampalle,27-Mar-23,0.0,21.3,64.9
Sangareddy,Mogdampalle,28-Mar-23,0.0,16.9,61.9
Sangareddy,Mogdampalle,29-Mar-23,0.0,17.3,84.2
Sangareddy,Mogdampalle,30-Mar-23,0.0,18.5,64.2
Sangareddy,Mogdampalle,31-Mar-23,0.0,20.1,59.0
Sangareddy,Munipalli,03-Apr-23,0.0,16.2,46.7
Sangareddy,Munipalli,03-Aug-23,0.0,29.2,62.7
Sangareddy,Munipalli,03-Dec-23,0.0,20.9,96.3
Sangareddy,Munipalli,03-Feb-23,0.0,14.2,75.5
Sangareddy,Munipalli,03-Jan-23,0.0,12.9,55.5
Sangareddy,Munipalli,03-Jul-23,0.0,14.9,59.8
Sangareddy,Munipalli,03-Jun-23,0.0,11.8,51.1
Sangareddy,Munipalli,03-Mar-23,0.0,14.2,54.5
Sangareddy,Munipalli,03-May-23,0.0,12.3,46.8
Sangareddy,Munipalli,03-Nov-23,0.0,15.6,59.4
Sangareddy,Munipalli,03-Oct-23,0.0,14.2,54.6
Sangareddy,Munipalli,03-Sep-23,0.0,15.6,58.5
Sangareddy,Munipalli,13-Mar-23,0.0,18.9,71.1
Sangareddy,Munipalli,14-Mar-23,0.0,7.3,43.4
Sangareddy,Munipalli,15-Mar-23,0.0,11.2,57.9
Sangareddy,Munipalli,16-Mar-23,0.0,11.2,77.1
Sangareddy,Munipalli,17-Mar-23,16.1,59.9,100.0
Sangareddy,Munipalli,18-Mar-23,11.6,71.1,100.0
Sangareddy,Munipalli,19-Mar-23,25.6,63.9,100.0
Sangareddy,Munipalli,20-Mar-23,0.7,44.5,100.0
Sangareddy,Munipalli,21-Mar-23,0.0,32.8,84.2
Sangareddy,Munipalli,22-Mar-23,0.0,25.2,90.9
Sangareddy,Munipalli,23-Mar-23,0.0,32.3,83.7
Sangareddy,Munipalli,24-Mar-23,0.0,28.8,79.3
Sangareddy,Munipalli,25-Mar-23,0.2,31.3,95.6
Sangareddy,Munipalli,26-Mar-23,0.0,24.0,98.6
Sangareddy,Munipalli,27-Mar-23,0.0,22.4,84.6
Sangareddy,Munipalli,28-Mar-23,0.0,15.1,59.2
Sangareddy,Munipalli,29-Mar-23,0.0,13.8,93.9
Sangareddy,Munipalli,30-Mar-23,0.0,13.8,82.3
Sangareddy,Munipalli,31-Mar-23,0.0,12.5,48.8
Sangareddy,Nagalgidda,03-Apr-23,0.0,27.8,52.6
Sangareddy,Nagalgidda,03-Aug-23,0.0,36.7,65.8
Sangareddy,Nagalgidda,03-Dec-23,0.0,30.2,83.0
Sangareddy,Nagalgidda,03-Feb-23,0.0,24.6,63.6
Sangareddy,Nagalgidda,03-Jan-23,0.0,23.3,58.6
Sangareddy,Nagalgidda,03-Jul-23,0.0,25.2,62.7
Sangareddy,Nagalgidda,03-Jun-23,0.0,22.6,60.0
Sangareddy,Nagalgidda,03-Mar-23,0.0,25.2,54.3
Sangareddy,Nagalgidda,03-May-23,0.0,22.5,54.9
Sangareddy,Nagalgidda,03-Nov-23,0.0,27.1,54.9
Sangareddy,Nagalgidda,03-Oct-23,0.0,26.9,55.4
Sangareddy,Nagalgidda,03-Sep-23,0.0,26.9,58.6
Sangareddy,Nagalgidda,13-Mar-23,0.0,24.7,63.8
Sangareddy,Nagalgidda,14-Mar-23,0.0,19.9,51.2
Sangareddy,Nagalgidda,15-Mar-23,0.0,20.6,48.1
Sangareddy,Nagalgidda,16-Mar-23,0.0,20.6,63.2
Sangareddy,Nagalgidda,17-Mar-23,10.8,42.8,99.1
Sangareddy,Nagalgidda,18-Mar-23,40.9,57.6,99.1
Sangareddy,Nagalgidda,19-Mar-23,18.2,56.4,100.0
Sangareddy,Nagalgidda,20-Mar-23,0.0,45.3,100.0
Sangareddy,Nagalgidda,21-Mar-23,0.0,33.5,72.0
Sangareddy,Nagalgidda,22-Mar-23,0.0,27.9,74.0
Sangareddy,Nagalgidda,23-Mar-23,0.0,31.9,79.7
Sangareddy,Nagalgidda,24-Mar-23,0.0,29.3,84.9
Sangareddy,Nagalgidda,25-Mar-23,0.0,27.5,81.2
Sangareddy,Nagalgidda,26-Mar-23,0.0,32.9,87.6
Sangareddy,Nagalgidda,27-Mar-23,0.0,24.2,71.1
Sangareddy,Nagalgidda,28-Mar-23,0.0,22.8,85.7
Sangareddy,Nagalgidda,29-Mar-23,0.0,17.1,79.9
Sangareddy,Nagalgidda,30-Mar-23,0.0,19.5,75.6
Sangareddy,Nagalgidda,31-Mar-23,0.0,18.6,47.6
Sangareddy,Narayankhed,03-Apr-23,0.0,26.1,54.1
Sangareddy,Narayankhed,03-Aug-23,0.0,38.7,64.8
Sangareddy,Narayankhed,03-Dec-23,0.0,30.4,84.7
Sangareddy,Narayankhed,03-Feb-23,0.0,24.2,71.8
Sangareddy,Narayankhed,03-Jan-23,0.0,23.6,57.6
Sangareddy,Narayankhed,03-Jul-23,0.0,27.3,65.3
Sangareddy,Narayankhed,03-Jun-23,0.0,23.0,58.0
Sangareddy,Narayankhed,03-Mar-23,0.0,25.4,51.9
Sangareddy,Narayankhed,03-May-23,0.0,23.0,47.6
Sangareddy,Narayankhed,03-Nov-23,0.0,27.3,61.9
Sangareddy,Narayankhed,03-Oct-23,0.0,27.3,63.2
Sangareddy,Narayankhed,03-Sep-23,0.0,28.9,59.3
Sangareddy,Narayankhed,13-Mar-23,0.0,24.8,68.2
Sangareddy,Narayankhed,14-Mar-23,0.0,20.2,48.2
Sangareddy,Narayankhed,15-Mar-23,0.0,20.2,51.9
Sangareddy,Narayankhed,16-Mar-23,0.0,19.5,69.9
Sangareddy,Narayankhed,17-Mar-23,4.9,34.7,99.2
Sangareddy,Narayankhed,18-Mar-23,4.6,57.2,99.2
Sangareddy,Narayankhed,19-Mar-23,17.9,55.0,100.0
Sangareddy,Narayankhed,20-Mar-23,0.0,53.6,91.2
Sangareddy,Narayankhed,21-Mar-23,0.0,34.1,64.6
Sangareddy,Narayankhed,22-Mar-23,0.0,27.3,64.6
Sangareddy,Narayankhed,23-Mar-23,0.0,35.7,71.6
Sangareddy,Narayankhed,24-Mar-23,0.0,33.4,65.8
Sangareddy,Narayankhed,25-Mar-23,0.0,35.2,83.0
Sangareddy,Narayankhed,26-Mar-23,0.0,33.7,91.1
Sangareddy,Narayankhed,27-Mar-23,0.0,23.2,71.4
Sangareddy,Narayankhed,28-Mar-23,0.0,26.1,51.9
Sangareddy,Narayankhed,29-Mar-23,0.0,16.4,88.3
Sangareddy,Narayankhed,30-Mar-23,0.0,19.1,60.2
Sangareddy,Narayankhed,31-Mar-23,0.0,19.1,46.1
Sangareddy,Naykal,03-Apr-23,0.0,20.9,58.6
Sangareddy,Naykal,03-Aug-23,0.0,31.9,69.3
Sangareddy,Naykal,03-Dec-23,0.0,25.3,89.9
Sangareddy,Naykal,03-Feb-23,0.0,17.2,74.4
Sangareddy,Naykal,03-Jan-23,0.0,15.9,54.1
Sangareddy,Naykal,03-Jul-23,0.0,17.2,61.3
Sangareddy,Naykal,03-Jun-23,0.0,14.8,57.3
Sangareddy,Naykal,03-Mar-23,0.0,15.9,48.6
Sangareddy,Naykal,03-May-23,0.0,14.2,50.1
Sangareddy,Naykal,03-Nov-23,0.0,19.0,59.9
Sangareddy,Naykal,03-Oct-23,0.0,18.4,57.7
Sangareddy,Naykal,03-Sep-23,0.0,21.5,63.5
Sangareddy,Naykal,13-Mar-23,0.0,19.6,67.8
Sangareddy,Naykal,14-Mar-23,0.0,11.6,51.0
Sangareddy,Naykal,15-Mar-23,0.0,14.0,56.0
Sangareddy,Naykal,16-Mar-23,0.0,14.6,62.2
Sangareddy,Naykal,17-Mar-23,41.1,50.1,100.0
Sangareddy,Naykal,18-Mar-23,43.1,81.0,100.0
Sangareddy,Naykal,19-Mar-23,7.7,70.3,100.0
Sangareddy,Naykal,20-Mar-23,0.0,49.2,93.7
Sangareddy,Naykal,21-Mar-23,0.0,31.3,69.8
Sangareddy,Naykal,22-Mar-23,0.0,23.8,84.8
Sangareddy,Naykal,23-Mar-23,0.0,32.2,77.5
Sangareddy,Naykal,24-Mar-23,0.0,25.3,80.9
Sangareddy,Naykal,25-Mar-23,0.0,21.8,86.7
Sangareddy,Naykal,26-Mar-23,0.0,31.9,90.6
Sangareddy,Naykal,27-Mar-23,0.0,21.2,73.8
Sangareddy,Naykal,28-Mar-23,0.0,18.0,62.2
Sangareddy,Naykal,29-Mar-23,0.0,11.7,84.4
Sangareddy,Naykal,30-Mar-23,0.0,13.0,65.6
Sangareddy,Naykal,31-Mar-23,0.0,13.6,50.4
Sangareddy,Patancheruvu,03-Apr-23,0.0,21.8,58.1
Sangareddy,Patancheruvu,03-Aug-23,0.0,36.2,75.3
Sangareddy,Patancheruvu,03-Dec-23,0.0,27.7,90.4
Sangareddy,Patancheruvu,03-Feb-23,0.0,22.2,80.0
Sangareddy,Patancheruvu,03-Jan-23,0.0,21.2,68.9
Sangareddy,Patancheruvu,03-Jul-23,0.0,23.7,70.3
Sangareddy,Patancheruvu,03-Jun-23,0.0,21.2,68.6
Sangareddy,Patancheruvu,03-Mar-23,0.0,19.4,70.0
Sangareddy,Patancheruvu,03-May-23,0.0,21.1,60.7
Sangareddy,Patancheruvu,03-Nov-23,0.0,23.8,75.9
Sangareddy,Patancheruvu,03-Oct-23,0.0,21.7,79.0
Sangareddy,Patancheruvu,03-Sep-23,0.0,24.4,81.0
Sangareddy,Patancheruvu,13-Mar-23,0.0,20.0,84.3
Sangareddy,Patancheruvu,14-Mar-23,0.0,15.3,65.1
Sangareddy,Patancheruvu,15-Mar-23,0.0,16.3,71.7
Sangareddy,Patancheruvu,16-Mar-23,0.0,20.8,91.3
Sangareddy,Patancheruvu,17-Mar-23,14.2,45.5,100.0
Sangareddy,Patancheruvu,18-Mar-23,9.8,64.6,100.0
Sangareddy,Patancheruvu,19-Mar-23,35.2,50.3,100.0
Sangareddy,Patancheruvu,20-Mar-23,0.1,48.6,100.0
Sangareddy,Patancheruvu,21-Mar-23,0.0,29.5,92.6
Sangareddy,Patancheruvu,22-Mar-23,0.0,30.5,93.2
Sangareddy,Patancheruvu,23-Mar-23,0.0,31.2,94.8
Sangareddy,Patancheruvu,24-Mar-23,0.0,31.2,96.7
Sangareddy,Patancheruvu,25-Mar-23,1.3,32.2,93.1
Sangareddy,Patancheruvu,26-Mar-23,0.0,40.6,95.2
Sangareddy,Patancheruvu,27-Mar-23,0.0,27.3,89.4
Sangareddy,Patancheruvu,28-Mar-23,0.0,26.6,89.3
Sangareddy,Patancheruvu,29-Mar-23,0.0,18.1,95.4
Sangareddy,Patancheruvu,30-Mar-23,0.0,24.7,86.8
Sangareddy,Patancheruvu,31-Mar-23,0.0,19.2,82.7
Sangareddy,Pulkal,03-Apr-23,0.0,24.6,78.4
Sangareddy,Pulkal,03-Aug-23,0.0,40.2,91.4
Sangareddy,Pulkal,03-Dec-23,0.0,31.6,97.4
Sangareddy,Pulkal,03-Feb-23,0.0,25.8,93.9
Sangareddy,Pulkal,03-Jan-23,0.0,24.3,79.3
Sangareddy,Pulkal,03-Jul-23,0.0,29.5,75.7
Sangareddy,Pulkal,03-Jun-23,0.0,21.1,80.7
Sangareddy,Pulkal,03-Mar-23,0.0,23.7,75.9
Sangareddy,Pulkal,03-May-23,0.0,21.8,80.9
Sangareddy,Pulkal,03-Nov-23,0.0,22.5,81.2
Sangareddy,Pulkal,03-Oct-23,0.0,28.9,84.6
Sangareddy,Pulkal,03-Sep-23,0.0,29.2,81.7
Sangareddy,Pulkal,13-Mar-23,0.0,25.3,94.2
Sangareddy,Pulkal,14-Mar-23,0.0,17.7,78.8
Sangareddy,Pulkal,15-Mar-23,0.0,17.2,79.8
Sangareddy,Pulkal,16-Mar-23,0.0,22.5,84.8
Sangareddy,Pulkal,17-Mar-23,6.7,55.2,100.0
Sangareddy,Pulkal,18-Mar-23,47.6,60.9,100.0
Sangareddy,Pulkal,19-Mar-23,18.1,60.3,100.0
Sangareddy,Pulkal,20-Mar-23,0.0,42.2,100.0
Sangareddy,Pulkal,21-Mar-23,0.0,29.9,91.6
Sangareddy,Pulkal,22-Mar-23,0.0,29.5,96.3
Sangareddy,Pulkal,23-Mar-23,0.0,28.8,93.8
Sangareddy,Pulkal,24-Mar-23,0.0,26.7,95.2
Sangareddy,Pulkal,25-Mar-23,0.0,27.6,97.5
Sangareddy,Pulkal,26-Mar-23,0.0,40.9,97.0
Sangareddy,Pulkal,27-Mar-23,0.0,24.8,90.2
Sangareddy,Pulkal,28-Mar-23,0.0,22.0,76.2
Sangareddy,Pulkal,29-Mar-23,0.0,24.2,93.8
Sangareddy,Pulkal,30-Mar-23,0.0,25.6,87.3
Sangareddy,Pulkal,31-Mar-23,0.0,21.4,73.8
Sangareddy,Raikode,03-Apr-23,0.0,29.2,52.6
Sangareddy,Raikode,03-Aug-23,0.0,38.0,62.0
Sangareddy,Raikode,03-Dec-23,0.0,34.4,81.7
Sangareddy,Raikode,03-Feb-23,0.0,26.6,72.3
Sangareddy,Raikode,03-Jan-23,0.0,25.9,58.3
Sangareddy,Raikode,03-Jul-23,0.0,26.1,66.0
Sangareddy,Raikode,03-Jun-23,0.0,23.5,56.0
Sangareddy,Raikode,03-Mar-23,0.0,25.9,55.0
Sangareddy,Raikode,03-May-23,0.0,24.6,50.3
Sangareddy,Raikode,03-Nov-23,0.0,27.9,56.8
Sangareddy,Raikode,03-Oct-23,0.0,28.5,62.9
Sangareddy,Raikode,03-Sep-23,0.0,28.5,57.3
Sangareddy,Raikode,13-Mar-23,0.0,27.2,63.4
Sangareddy,Raikode,14-Mar-23,0.0,18.9,47.0
Sangareddy,Raikode,15-Mar-23,0.0,22.2,53.6
Sangareddy,Raikode,16-Mar-23,0.0,22.9,69.6
Sangareddy,Raikode,17-Mar-23,36.1,53.4,98.9
Sangareddy,Raikode,18-Mar-23,69.6,67.6,98.0
Sangareddy,Raikode,19-Mar-23,5.0,65.4,84.6
Sangareddy,Raikode,20-Mar-23,0.0,49.1,95.8
Sangareddy,Raikode,21-Mar-23,0.0,30.5,74.5
Sangareddy,Raikode,22-Mar-23,0.0,26.1,79.1
Sangareddy,Raikode,23-Mar-23,0.0,33.1,70.3
Sangareddy,Raikode,24-Mar-23,0.0,28.1,73.5
Sangareddy,Raikode,25-Mar-23,0.0,32.0,84.1
Sangareddy,Raikode,26-Mar-23,0.0,31.0,89.8
Sangareddy,Raikode,27-Mar-23,0.0,27.1,73.2
Sangareddy,Raikode,28-Mar-23,0.0,23.7,53.2
Sangareddy,Raikode,29-Mar-23,0.0,19.8,78.5
Sangareddy,Raikode,30-Mar-23,0.0,19.8,58.3
Sangareddy,Raikode,31-Mar-23,0.0,20.5,53.6
Sangareddy,Ramachandrapuram,03-Apr-23,0.0,25.7,58.9
Sangareddy,Ramachandrapuram,03-Aug-23,0.0,34.9,76.6
Sangareddy,Ramachandrapuram,03-Dec-23,0.0,31.2,88.2
Sangareddy,Ramachandrapuram,03-Feb-23,0.0,24.9,84.2
Sangareddy,Ramachandrapuram,03-Jan-23,0.0,21.9,75.0
Sangareddy,Ramachandrapuram,03-Jul-23,0.0,22.7,65.8
Sangareddy,Ramachandrapuram,03-Jun-23,0.0,21.7,81.8
Sangareddy,Ramachandrapuram,03-Mar-23,0.0,23.2,79.1
Sangareddy,Ramachandrapuram,03-May-23,0.0,19.9,77.8
Sangareddy,Ramachandrapuram,03-Nov-23,0.0,24.4,80.9
Sangareddy,Ramachandrapuram,03-Oct-23,0.0,26.4,86.1
Sangareddy,Ramachandrapuram,03-Sep-23,0.0,22.8,81.3
Sangareddy,Ramachandrapuram,13-Mar-23,0.0,23.7,89.8
Sangareddy,Ramachandrapuram,14-Mar-23,0.0,16.9,74.3
Sangareddy,Ramachandrapuram,15-Mar-23,0.0,16.4,72.3
Sangareddy,Ramachandrapuram,16-Mar-23,0.0,23.8,86.1
Sangareddy,Ramachandrapuram,17-Mar-23,12.4,50.8,96.6
Sangareddy,Ramachandrapuram,18-Mar-23,3.8,63.5,97.4
Sangareddy,Ramachandrapuram,19-Mar-23,38.3,57.7,98.0
Sangareddy,Ramachandrapuram,20-Mar-23,0.0,46.7,97.3
Sangareddy,Ramachandrapuram,21-Mar-23,0.0,29.4,81.8
Sangareddy,Ramachandrapuram,22-Mar-23,0.0,35.2,93.1
Sangareddy,Ramachandrapuram,23-Mar-23,0.0,31.9,92.0
Sangareddy,Ramachandrapuram,24-Mar-23,0.0,30.9,94.3
Sangareddy,Ramachandrapuram,25-Mar-23,0.0,28.8,86.0
Sangareddy,Ramachandrapuram,26-Mar-23,0.0,37.0,91.9
Sangareddy,Ramachandrapuram,27-Mar-23,0.0,32.6,89.9
Sangareddy,Ramachandrapuram,28-Mar-23,0.0,26.0,83.2
Sangareddy,Ramachandrapuram,29-Mar-23,0.0,17.7,88.5
Sangareddy,Ramachandrapuram,30-Mar-23,0.0,25.0,86.4
Sangareddy,Ramachandrapuram,31-Mar-23,0.0,20.2,74.6
Sangareddy,Sadasivpet,03-Apr-23,0.0,27.2,57.8
Sangareddy,Sadasivpet,03-Aug-23,0.0,39.4,73.9
Sangareddy,Sadasivpet,03-Dec-23,0.0,31.0,87.1
Sangareddy,Sadasivpet,03-Feb-23,0.0,24.9,74.4
Sangareddy,Sadasivpet,03-Jan-23,0.0,22.3,61.8
Sangareddy,Sadasivpet,03-Jul-23,0.0,25.8,60.3
Sangareddy,Sadasivpet,03-Jun-23,0.0,22.3,65.2
Sangareddy,Sadasivpet,03-Mar-23,0.0,23.7,60.4
Sangareddy,Sadasivpet,03-May-23,0.0,20.7,59.8
Sangareddy,Sadasivpet,03-Nov-23,0.0,26.5,63.7
Sangareddy,Sadasivpet,03-Oct-23,0.0,25.8,62.3
Sangareddy,Sadasivpet,03-Sep-23,0.0,26.2,66.1
Sangareddy,Sadasivpet,13-Mar-23,0.0,23.7,73.1
Sangareddy,Sadasivpet,14-Mar-23,0.0,17.4,56.8
Sangareddy,Sadasivpet,15-Mar-23,0.0,20.2,65.6
Sangareddy,Sadasivpet,16-Mar-23,0.0,21.6,75.9
Sangareddy,Sadasivpet,17-Mar-23,27.5,57.6,96.5
Sangareddy,Sadasivpet,18-Mar-23,25.5,67.2,97.0
Sangareddy,Sadasivpet,19-Mar-23,45.0,63.2,97.5
Sangareddy,Sadasivpet,20-Mar-23,0.0,50.4,94.9
Sangareddy,Sadasivpet,21-Mar-23,0.0,33.8,84.2
Sangareddy,Sadasivpet,22-Mar-23,0.0,33.8,90.7
Sangareddy,Sadasivpet,23-Mar-23,0.0,31.3,75.4
Sangareddy,Sadasivpet,24-Mar-23,0.0,32.0,78.3
Sangareddy,Sadasivpet,25-Mar-23,0.0,34.1,83.5
Sangareddy,Sadasivpet,26-Mar-23,0.0,40.1,86.8
Sangareddy,Sadasivpet,27-Mar-23,0.0,26.0,78.4
Sangareddy,Sadasivpet,28-Mar-23,0.0,24.6,61.3
Sangareddy,Sadasivpet,29-Mar-23,0.0,19.8,84.4
Sangareddy,Sadasivpet,30-Mar-23,0.0,28.8,74.7
Sangareddy,Sadasivpet,31-Mar-23,0.0,21.9,51.2
Sangareddy,Sangareddy,03-Apr-23,0.0,29.1,54.1
Sangareddy,Sangareddy,03-Aug-23,0.0,45.0,75.4
Sangareddy,Sangareddy,03-Dec-23,0.0,33.0,82.8
Sangareddy,Sangareddy,03-Feb-23,0.0,27.1,67.5
Sangareddy,Sangareddy,03-Jan-23,0.0,24.7,59.8
Sangareddy,Sangareddy,03-Jul-23,0.0,28.7,65.8
Sangareddy,Sangareddy,03-Jun-23,0.0,25.4,64.4
Sangareddy,Sangareddy,03-Mar-23,0.0,26.7,60.7
Sangareddy,Sangareddy,03-May-23,0.0,24.2,58.4
Sangareddy,Sangareddy,03-Nov-23,0.0,28.7,62.6
Sangareddy,Sangareddy,03-Oct-23,0.0,29.1,64.0
Sangareddy,Sangareddy,03-Sep-23,0.0,29.7,64.0
Sangareddy,Sangareddy,13-Mar-23,0.0,26.1,71.1
Sangareddy,Sangareddy,14-Mar-23,0.0,18.2,53.1
Sangareddy,Sangareddy,15-Mar-23,0.0,21.5,64.9
Sangareddy,Sangareddy,16-Mar-23,0.0,22.8,81.8
Sangareddy,Sangareddy,17-Mar-23,19.8,55.9,100.0
Sangareddy,Sangareddy,18-Mar-23,26.0,66.5,100.0
Sangareddy,Sangareddy,19-Mar-23,41.7,66.0,100.0
Sangareddy,Sangareddy,20-Mar-23,8.6,55.9,100.0
Sangareddy,Sangareddy,21-Mar-23,0.0,36.6,85.9
Sangareddy,Sangareddy,22-Mar-23,0.0,36.0,84.8
Sangareddy,Sangareddy,23-Mar-23,0.0,37.1,73.8
Sangareddy,Sangareddy,24-Mar-23,0.0,34.9,79.1
Sangareddy,Sangareddy,25-Mar-23,0.0,36.3,81.4
Sangareddy,Sangareddy,26-Mar-23,0.0,44.1,82.8
Sangareddy,Sangareddy,27-Mar-23,0.0,32.0,80.7
Sangareddy,Sangareddy,28-Mar-23,0.0,30.7,65.0
Sangareddy,Sangareddy,29-Mar-23,0.0,22.1,85.9
Sangareddy,Sangareddy,30-Mar-23,0.0,30.3,75.3
Sangareddy,Sangareddy,31-Mar-23,0.0,22.3,54.5
Sangareddy,Sirgapoor,03-Apr-23,0.0,25.1,65.4
Sangareddy,Sirgapoor,03-Aug-23,0.0,38.1,72.7
Sangareddy,Sirgapoor,03-Dec-23,0.0,34.7,99.4
Sangareddy,Sirgapoor,03-Feb-23,0.0,24.3,79.7
Sangareddy,Sirgapoor,03-Jan-23,0.0,23.6,69.2
Sangareddy,Sirgapoor,03-Jul-23,0.0,23.8,79.6
Sangareddy,Sirgapoor,03-Jun-23,0.0,23.2,70.8
Sangareddy,Sirgapoor,03-Mar-23,0.0,26.6,64.1
Sangareddy,Sirgapoor,03-May-23,0.0,23.6,61.7
Sangareddy,Sirgapoor,03-Nov-23,0.0,26.9,86.3
Sangareddy,Sirgapoor,03-Oct-23,0.0,26.2,69.7
Sangareddy,Sirgapoor,03-Sep-23,0.0,30.5,71.7
Sangareddy,Sirgapoor,13-Mar-23,0.0,25.5,84.2
Sangareddy,Sirgapoor,14-Mar-23,0.0,22.3,63.2
Sangareddy,Sirgapoor,15-Mar-23,0.0,19.4,80.1
Sangareddy,Sirgapoor,16-Mar-23,0.0,25.5,91.0
Sangareddy,Sirgapoor,17-Mar-23,7.1,37.4,100.0
Sangareddy,Sirgapoor,18-Mar-23,3.2,54.8,100.0
Sangareddy,Sirgapoor,19-Mar-23,14.2,55.2,100.0
Sangareddy,Sirgapoor,20-Mar-23,1.9,51.9,100.0
Sangareddy,Sirgapoor,21-Mar-23,0.0,34.8,91.0
Sangareddy,Sirgapoor,22-Mar-23,0.0,27.5,95.6
Sangareddy,Sirgapoor,23-Mar-23,0.0,37.2,93.7
Sangareddy,Sirgapoor,24-Mar-23,0.0,34.2,95.6
Sangareddy,Sirgapoor,25-Mar-23,0.7,34.0,93.4
Sangareddy,Sirgapoor,26-Mar-23,0.0,43.0,100.0
Sangareddy,Sirgapoor,27-Mar-23,0.0,28.2,81.6
Sangareddy,Sirgapoor,28-Mar-23,0.0,23.8,86.3
Sangareddy,Sirgapoor,29-Mar-23,0.0,19.9,100.0
Sangareddy,Sirgapoor,30-Mar-23,0.0,20.3,82.5
Sangareddy,Sirgapoor,31-Mar-23,0.0,20.1,73.6
Sangareddy,Watpalle,03-Apr-23,0.0,23.7,62.8
Sangareddy,Watpalle,03-Aug-23,0.0,34.8,73.7
Sangareddy,Watpalle,03-Dec-23,0.0,25.5,90.1
Sangareddy,Watpalle,03-Feb-23,0.0,19.9,78.8
Sangareddy,Watpalle,03-Jan-23,0.0,19.1,70.7
Sangareddy,Watpalle,03-Jul-23,0.0,20.1,65.5
Sangareddy,Watpalle,03-Jun-23,0.0,17.9,66.8
Sangareddy,Watpalle,03-Mar-23,0.0,20.3,57.9
Sangareddy,Watpalle,03-May-23,0.0,17.9,65.0
Sangareddy,Watpalle,03-Nov-23,0.0,21.2,63.7
Sangareddy,Watpalle,03-Oct-23,0.0,22.0,65.9
Sangareddy,Watpalle,03-Sep-23,0.0,21.7,64.6
Sangareddy,Watpalle,13-Mar-23,0.0,20.3,80.2
Sangareddy,Watpalle,14-Mar-23,0.0,13.2,60.4
Sangareddy,Watpalle,15-Mar-23,0.0,16.1,54.3
Sangareddy,Watpalle,16-Mar-23,0.0,17.2,76.1
Sangareddy,Watpalle,17-Mar-23,22.5,40.5,97.3
Sangareddy,Watpalle,18-Mar-23,8.0,56.2,96.4
Sangareddy,Watpalle,19-Mar-23,11.2,55.3,98.2
Sangareddy,Watpalle,20-Mar-23,0.0,38.3,93.2
