District,Mandal,Year,Month,total_rain_mm,rain_days,max_daily_rain,avg_min_humidity,avg_max_humidity,max_dry_streak,normal_rain_mm,rain_deviation_pct,drought_risk_score,drought_risk_level,prev_month_rain,prev_month_risk_score,target_encoded
Adilabad,Bela,2025,2,0.0,0,0.0,29.639285714285712,72.88571428571429,62,2.533333333333333,-100.0,78.1,SEVERE,0.0,74.0,3
Adilabad,Bela,2025,3,0.0,0,0.0,31.061290322580643,63.59032258064516,93,6.733333333333333,-100.0,80.9,SEVERE,0.0,78.1,3
Adilabad,Bela,2025,4,1.9,3,1.5,24.633333333333333,58.36333333333334,96,17.4,-89.1,78.1,SEVERE,0.0,80.9,3
Adilabad,Bela,2025,5,70.8,9,19.4,46.98095238095238,85.15714285714286,26,46.800000000000004,51.3,30.5,MILD,1.9,78.1,0
Adilabad,Bela,2025,6,197.0,15,105.6,67.125,86.995,2,150.96666666666667,30.5,5.9,NORMAL,70.8,30.5,2
Adilabad,Bela,2025,7,350.1,19,74.0,78.0,93.64827586206897,7,426.1666666666667,-17.8,16.0,NORMAL,197.0,5.9,2
Adilabad,Bela,2025,8,413.70000000000005,19,88.4,78.75483870967743,94.4483870967742,5,211.76666666666668,95.4,6.7,NORMAL,350.1,16.0,2
Adilabad,Bela,2025,9,310.6,22,57.7,81.00333333333333,96.61,2,248.26666666666668,25.1,3.0,NORMAL,413.70000000000005,6.7,2
Adilabad,Bela,2025,10,109.3,11,55.5,67.89354838709677,93.21612903225805,17,43.5,151.3,19.0,NORMAL,310.6,3.0,2
Adilabad,Bela,2025,11,6.2,3,4.7,52.95,90.77666666666667,24,10.833333333333334,-42.8,43.9,MILD,109.3,19.0,0
Adilabad,Bela,2025,12,0.0,0,0.0,37.81612903225806,86.12903225806451,55,1.8666666666666665,-100.0,74.2,SEVERE,6.2,43.9,3
Adilabad,Bela,2026,1,0.0,0,0.0,31.438709677419357,85.09032258064516,86,0.675,-100.0,74.5,SEVERE,0.0,74.2,3
Adilabad,Bheempoor,2023,1,0.0,0,0.0,37.47272727272727,96.5,22,0.0,0.0,23.0,MILD,0.0,0.0,0
Adilabad,Bheempoor,2023,2,0.0,0,0.0,22.08421052631579,80.90526315789474,41,0.2333333333333333,-100.0,75.7,SEVERE,0.0,23.0,3
Adilabad,Bheempoor,2023,3,0.5,1,0.5,28.75909090909091,73.58636363636364,49,3.033333333333333,-83.5,71.3,SEVERE,0.0,75.7,3
Adilabad,Bheempoor,2023,4,93.7,9,38.0,27.486666666666668,68.96000000000001,20,41.266666666666666,127.1,29.3,MILD,0.5,71.3,0
Adilabad,Bheempoor,2023,5,14.3,4,6.0,29.606451612903225,73.02580645161291,19,71.9,-80.1,59.1,MODERATE,93.7,29.3,1
Adilabad,Bheempoor,2023,6,50.1,5,16.8,37.776666666666664,70.08666666666666,12,131.53333333333333,-61.9,45.7,MODERATE,14.3,59.1,1
Adilabad,Bheempoor,2023,7,556.7,24,113.1,70.50967741935484,95.64838709677419,6,400.5333333333333,39.0,7.3,NORMAL,50.1,45.7,2
Adilabad,Bheempoor,2023,8,91.3,16,39.5,64.81935483870969,95.38064516129033,6,209.0666666666667,-56.3,29.9,MILD,556.7,7.3,0
Adilabad,Bheempoor,2023,9,288.1,15,57.2,66.86333333333333,97.82333333333332,7,311.73333333333335,-7.6,10.7,NORMAL,91.3,29.9,2
Adilabad,Bheempoor,2023,10,0.0,0,0.0,43.3258064516129,96.28064516129032,31,34.46666666666667,-100.0,71.1,SEVERE,288.1,10.7,3
Adilabad,Bheempoor,2023,11,44.5,3,27.3,47.11666666666667,91.39333333333335,57,25.53333333333333,74.3,32.6,MILD,0.0,71.1,0
Adilabad,Bheempoor,2023,12,0.8,1,0.8,49.7,91.79032258064517,24,0.8000000000000002,-0.0,26.5,MILD,44.5,32.6,0
Adilabad,Bheempoor,2024,1,0.0,0,0.0,42.725806451612904,97.99677419354839,55,0.0,0.0,30.6,MILD,0.8,26.5,0
Adilabad,Bheempoor,2024,2,0.7,1,0.7,34.69655172413793,88.33103448275861,83,0.2333333333333333,200.0,33.5,MILD,0.0,30.6,0
Adilabad,Bheempoor,2024,3,8.6,6,3.1,28.44193548387097,73.22258064516129,16,3.033333333333333,183.5,24.0,MILD,0.7,33.5,0
Adilabad,Bheempoor,2024,4,29.299999999999997,9,8.1,31.726666666666667,72.52666666666667,7,41.266666666666666,-29.0,26.8,MILD,8.6,24.0,0
Adilabad,Bheempoor,2024,5,28.1,4,10.6,29.467741935483872,66.78064516129032,18,71.9,-60.9,52.3,MODERATE,29.299999999999997,26.8,1
Adilabad,Bheempoor,2024,6,193.9,14,51.8,46.223333333333336,85.75333333333333,15,131.53333333333333,47.4,19.3,NORMAL,28.1,52.3,2
Adilabad,Bheempoor,2024,7,365.5,22,55.4,73.65483870967742,97.70967741935483,4,400.5333333333333,-8.7,8.2,NORMAL,193.9,19.3,2
Adilabad,Bheempoor,2024,8,189.0,18,67.9,70.31612903225808,98.75806451612904,3,209.0666666666667,-9.6,7.2,NORMAL,365.5,8.2,2
Adilabad,Bheempoor,2024,9,234.3,15,128.0,69.96666666666667,98.92333333333333,7,311.73333333333335,-24.8,17.2,NORMAL,189.0,7.2,2
Adilabad,Bheempoor,2024,10,6.2,2,5.9,62.08387096774193,100.0,20,34.46666666666667,-82.0,52.8,MODERATE,234.3,17.2,1
Adilabad,Bheempoor,2024,11,0.0,0,0.0,47.13,99.96000000000001,50,25.53333333333333,-100.0,70.0,SEVERE,6.2,52.8,3
Adilabad,Bheempoor,2024,12,1.6,3,0.8,47.78064516129032,99.48064516129033,52,0.8000000000000002,100.0,30.2,MILD,0.0,70.0,0
Adilabad,Bheempoor,2025,1,0.0,0,0.0,37.92258064516129,98.15806451612903,54,0.0,0.0,30.6,MILD,1.6,30.2,0
Adilabad,Bheempoor,2025,2,0.0,0,0.0,33.871428571428574,84.09642857142856,82,0.2333333333333333,-100.0,74.8,SEVERE,0.0,30.6,3
Adilabad,Bheempoor,2025,3,0.0,0,0.0,35.96774193548387,71.44516129032259,113,3.033333333333333,-100.0,78.6,SEVERE,0.0,74.8,3
Adilabad,Bheempoor,2025,4,0.7999999999999999,2,0.6,30.473333333333333,58.86333333333334,116,41.266666666666666,-98.1,81.6,SEVERE,0.0,78.6,3
Adilabad,Bheempoor,2025,5,173.3,8,68.4,53.028571428571425,83.88095238095238,5,71.9,141.0,9.8,NORMAL,0.7999999999999999,81.6,2
Adilabad,Bheempoor,2025,6,150.6,11,74.6,60.675,91.1,3,131.53333333333333,14.5,5.7,NORMAL,173.3,9.8,2
Adilabad,Bheempoor,2025,7,279.4,21,76.8,74.65172413793104,97.7655172413793,4,400.5333333333333,-30.2,16.8,NORMAL,150.6,5.7,2
Adilabad,Bheempoor,2025,8,346.9,19,79.8,73.58387096774193,99.40967741935484,4,209.0666666666667,65.9,4.2,NORMAL,279.4,16.8,2
Adilabad,Bheempoor,2025,9,412.8,21,63.1,72.39,97.41000000000001,2,311.73333333333335,32.4,2.8,NORMAL,346.9,4.2,2
Adilabad,Bheempoor,2025,10,97.2,12,22.6,56.10645161290322,87.70967741935483,8,34.46666666666667,182.0,11.7,NORMAL,412.8,2.8,2
Adilabad,Bheempoor,2025,11,32.099999999999994,3,27.2,44.626666666666665,88.03,24,25.53333333333333,25.7,27.6,MILD,97.2,11.7,0
Adilabad,Bheempoor,2025,12,0.0,0,0.0,39.10322580645161,87.25161290322582,55,0.8000000000000002,-100.0,73.8,SEVERE,32.099999999999994,27.6,3
Adilabad,Bheempoor,2026,1,0.0,0,0.0,39.13548387096775,84.44516129032259,86,0.0,0.0,34.7,MILD,0.0,73.8,0
Adilabad,Boath,2023,1,0.0,0,0.0,38.51363636363636,92.08636363636364,22,0.0,0.0,24.4,MILD,0.0,0.0,0
Adilabad,Boath,2023,2,0.0,0,0.0,25.852631578947367,80.47368421052632,41,1.9666666666666666,-100.0,75.9,SEVERE,0.0,24.4,3
Adilabad,Boath,2023,3,50.8,2,49.4,34.086363636363636,85.35454545454546,48,21.833333333333332,132.7,34.4,MILD,0.0,75.9,0
Adilabad,Boath,2023,4,38.3,10,9.4,32.346666666666664,79.70333333333333,16,25.5,50.2,22.1,MILD,50.8,34.4,0
Adilabad,Boath,2023,5,18.6,4,11.1,27.996774193548386,68.8225806451613,13,35.7,-47.9,41.5,MILD,38.3,22.1,0
Adilabad,Boath,2023,6,78.7,11,15.3,36.28,68.99333333333334,7,126.03333333333335,-37.6,31.3,MILD,18.6,41.5,0
Adilabad,Boath,2023,7,779.9,27,233.0,68.19999999999999,93.96451612903226,4,427.1333333333334,82.6,5.8,NORMAL,78.7,31.3,2
Adilabad,Boath,2023,8,143.1,13,57.5,63.958064516129035,92.40645161290323,8,234.0333333333333,-38.9,25.8,MILD,779.9,5.8,0
Adilabad,Boath,2023,9,264.8,16,53.3,68.93,94.66000000000001,6,282.59999999999997,-6.3,10.1,NORMAL,143.1,25.8,2
Adilabad,Boath,2023,10,0.0,0,0.0,38.696774193548386,93.35806451612903,31,63.199999999999996,-100.0,72.0,SEVERE,264.8,10.1,3
Adilabad,Boath,2023,11,35.5,3,18.7,42.836666666666666,92.13333333333334,57,18.166666666666668,95.4,32.4,MILD,0.0,72.0,0
Adilabad,Boath,2023,12,0.0,0,0.0,44.89032258064516,94.67096774193548,32,0.0,0.0,31.6,MILD,35.5,32.4,0
Adilabad,Boath,2024,1,0.0,0,0.0,38.0,91.95806451612903,63,0.0,0.0,32.4,MILD,0.0,31.6,0
Adilabad,Boath,2024,2,5.8999999999999995,2,4.3,33.12758620689655,89.15517241379311,74,1.9666666666666666,200.0,33.3,MILD,0.0,32.4,0
Adilabad,Boath,2024,3,14.7,2,9.7,26.516129032258064,77.5741935483871,21,21.833333333333332,-32.7,40.8,MILD,5.8999999999999995,33.3,0
Adilabad,Boath,2024,4,26.9,8,9.5,26.790000000000003,71.76,18,25.5,5.5,26.5,MILD,14.7,40.8,0
Adilabad,Boath,2024,5,24.900000000000002,8,11.0,27.93548387096774,69.2741935483871,11,35.7,-30.3,32.3,MILD,26.9,26.5,0
Adilabad,Boath,2024,6,209.4,22,43.9,47.68333333333333,86.85,6,126.03333333333335,66.1,9.9,NORMAL,24.900000000000002,32.3,2
Adilabad,Boath,2024,7,329.5,24,58.1,72.37741935483871,94.4,2,427.1333333333334,-22.9,12.8,NORMAL,209.4,9.9,2
Adilabad,Boath,2024,8,160.1,22,32.4,71.36129032258064,95.95806451612903,2,234.0333333333333,-31.6,15.9,NORMAL,329.5,12.8,2
Adilabad,Boath,2024,9,177.0,16,86.4,68.82666666666667,96.11333333333333,9,282.59999999999997,-37.4,25.1,MILD,160.1,15.9,0
Adilabad,Boath,2024,10,21.2,11,6.4,55.622580645161285,97.11612903225806,6,63.199999999999996,-66.5,33.5,MILD,177.0,25.1,0
Adilabad,Boath,2024,11,6.199999999999999,2,3.4,45.84,97.52333333333333,28,18.166666666666668,-65.9,55.1,MODERATE,21.2,33.5,1
Adilabad,Boath,2024,12,0.0,0,0.0,44.37096774193548,95.26129032258065,59,0.0,0.0,31.4,MILD,6.199999999999999,55.1,0
Adilabad,Boath,2025,1,0.0,0,0.0,32.73548387096774,93.36129032258064,90,0.0,0.0,32.0,MILD,0.0,31.4,0
Adilabad,Boath,2025,2,0.0,0,0.0,25.589285714285715,84.35000000000001,118,1.9666666666666666,-100.0,74.7,SEVERE,0.0,32.0,3
Adilabad,Boath,2025,3,0.0,0,0.0,23.348387096774193,71.28709677419356,149,21.833333333333332,-100.0,78.6,SEVERE,0.0,74.7,3
Adilabad,Boath,2025,4,11.299999999999999,4,9.6,24.13,65.37333333333333,151,25.5,-55.7,62.7,MODERATE,0.0,78.6,1
Adilabad,Boath,2025,5,63.6,13,20.9,46.96666666666666,87.15238095238095,3,35.7,78.2,6.9,NORMAL,11.299999999999999,62.7,2
Adilabad,Boath,2025,6,90.0,14,45.1,57.75,90.05,4,126.03333333333335,-28.6,18.4,NORMAL,63.6,6.9,2
Adilabad,Boath,2025,7,172.0,20,21.8,73.77586206896552,96.1103448275862,4,427.1333333333334,-59.7,29.0,MILD,90.0,18.4,0
Adilabad,Boath,2025,8,398.9,18,70.8,73.33225806451614,97.1,6,234.0333333333333,70.4,6.9,NORMAL,172.0,29.0,2
Adilabad,Boath,2025,9,406.0,23,72.8,73.22,98.46333333333334,2,282.59999999999997,43.7,2.5,NORMAL,398.9,6.9,2
Adilabad,Boath,2025,10,168.4,9,46.1,58.599999999999994,92.75161290322582,16,63.199999999999996,166.5,18.2,NORMAL,406.0,2.5,2
Adilabad,Boath,2025,11,12.799999999999999,2,8.6,45.36,80.49333333333334,24,18.166666666666668,-29.5,41.7,MILD,168.4,18.2,0
Adilabad,Boath,2025,12,0.0,0,0.0,38.690322580645166,85.75806451612904,55,0.0,0.0,34.3,MILD,12.799999999999999,41.7,0
Adilabad,Boath,2026,1,0.0,0,0.0,38.12580645161291,84.32903225806452,86,0.0,0.0,34.7,MILD,0.0,34.3,0
Adilabad,Gadiguda,2023,1,0.0,0,0.0,35.52272727272727,93.31818181818181,22,0.0,0.0,24.0,MILD,0.0,0.0,0
Adilabad,Gadiguda,2023,2,0.0,0,0.0,21.863157894736844,74.01578947368421,41,0.0,0.0,37.8,MILD,0.0,24.0,0
Adilabad,Gadiguda,2023,3,7.1,5,2.3,29.354545454545452,78.00909090909092,50,3.6999999999999997,91.9,36.6,MILD,0.0,37.8,0
Adilabad,Gadiguda,2023,4,9.8,4,8.0,27.616666666666667,65.99333333333333,15,6.433333333333334,52.3,25.2,MILD,7.1,36.6,0
Adilabad,Gadiguda,2023,5,26.3,3,15.0,30.519354838709678,69.88387096774194,15,33.06666666666666,-20.5,32.2,MILD,9.8,25.2,0
Adilabad,Gadiguda,2023,6,96.7,12,36.2,41.943333333333335,74.14333333333335,9,133.16666666666666,-27.4,27.7,MILD,26.3,32.2,0
Adilabad,Gadiguda,2023,7,648.9,25,155.3,76.29354838709678,98.58064516129032,5,422.5,53.6,5.4,NORMAL,96.7,27.7,2
Adilabad,Gadiguda,2023,8,108.9,9,47.7,71.2290322580645,98.21612903225805,10,214.46666666666667,-49.2,30.2,MILD,648.9,5.4,0
Adilabad,Gadiguda,2023,9,295.3,16,59.6,72.59666666666666,95.97666666666667,9,269.2,9.7,10.2,NORMAL,108.9,30.2,2
Adilabad,Gadiguda,2023,10,0.0,0,0.0,43.94193548387097,95.28064516129032,31,45.46666666666667,-100.0,71.4,SEVERE,295.3,10.2,3
Adilabad,Gadiguda,2023,11,25.5,3,19.2,47.593333333333334,94.09333333333333,57,12.299999999999999,107.3,31.8,MILD,0.0,71.4,0
Adilabad,Gadiguda,2023,12,1.2,1,1.2,50.190322580645166,96.30645161290323,24,0.8000000000000002,50.0,25.1,MILD,25.5,31.8,0
Adilabad,Gadiguda,2024,1,0.0,0,0.0,41.31612903225806,93.2741935483871,55,0.0,0.0,32.0,MILD,1.2,25.1,0
Adilabad,Gadiguda,2024,2,0.0,0,0.0,37.58275862068966,85.31379310344828,84,0.0,0.0,34.4,MILD,0.0,32.0,0
Adilabad,Gadiguda,2024,3,4.0,2,2.3,29.14516129032258,73.65806451612903,103,3.6999999999999997,8.1,37.9,MILD,0.0,34.4,0
Adilabad,Gadiguda,2024,4,9.2,7,1.9,31.483333333333334,72.78666666666666,9,6.433333333333334,43.0,17.2,NORMAL,4.0,37.9,2
Adilabad,Gadiguda,2024,5,8.799999999999999,9,2.8,33.903225806451616,70.95161290322581,14,33.06666666666666,-73.4,52.1,MODERATE,9.2,17.2,1
Adilabad,Gadiguda,2024,6,193.1,13,69.2,50.78333333333333,87.36666666666666,10,133.16666666666666,45.0,13.8,NORMAL,8.799999999999999,52.1,2
Adilabad,Gadiguda,2024,7,416.6,27,66.4,81.03225806451613,98.29032258064517,2,422.5,-1.4,3.1,NORMAL,193.1,13.8,2
Adilabad,Gadiguda,2024,8,133.3,21,21.3,78.71290322580644,99.51612903225806,4,214.46666666666667,-37.8,19.3,NORMAL,416.6,3.1,2
Adilabad,Gadiguda,2024,9,236.1,14,86.7,77.71333333333334,98.93,10,269.2,-12.3,15.2,NORMAL,133.3,19.3,2
Adilabad,Gadiguda,2024,10,42.1,8,21.8,66.50322580645161,100.0,7,45.46666666666667,-7.4,10.0,NORMAL,236.1,15.2,2
Adilabad,Gadiguda,2024,11,0.0,0,0.0,47.68666666666666,95.86999999999999,32,12.299999999999999,-100.0,71.2,SEVERE,42.1,10.0,3
Adilabad,Gadiguda,2024,12,1.2000000000000002,2,0.9,53.39032258064516,90.75161290322582,38,0.8000000000000002,50.0,32.8,MILD,0.0,71.2,0
Adilabad,Gadiguda,2025,1,0.0,0,0.0,40.748387096774195,85.88387096774194,34,0.0,0.0,34.2,MILD,1.2000000000000002,32.8,0
Adilabad,Gadiguda,2025,2,0.0,0,0.0,32.59285714285714,72.44642857142857,62,0.0,0.0,38.3,MILD,0.0,34.2,0
Adilabad,Gadiguda,2025,3,0.0,0,0.0,30.43548387096774,59.696774193548386,93,3.6999999999999997,-100.0,82.1,SEVERE,0.0,38.3,3
Adilabad,Gadiguda,2025,4,0.3,1,0.3,27.78666666666667,57.730000000000004,102,6.433333333333334,-95.3,80.8,SEVERE,0.0,82.1,3
Adilabad,Gadiguda,2025,5,64.1,9,19.8,51.96666666666666,86.8047619047619,5,33.06666666666666,93.9,9.0,NORMAL,0.3,80.8,2
Adilabad,Gadiguda,2025,6,109.7,12,50.1,67.37,89.09,3,133.16666666666666,-17.6,13.3,NORMAL,64.1,9.0,2
Adilabad,Gadiguda,2025,7,202.0,20,51.0,77.86896551724138,95.70689655172414,6,422.5,-52.2,28.2,MILD,109.7,13.3,0
Adilabad,Gadiguda,2025,8,401.2,19,96.2,82.69677419354838,94.3258064516129,3,214.46666666666667,87.1,4.7,NORMAL,202.0,28.2,2
Adilabad,Gadiguda,2025,9,276.2,22,49.2,81.02,96.82333333333332,2,269.2,2.6,3.0,NORMAL,401.2,4.7,2
Adilabad,Gadiguda,2025,10,94.30000000000001,14,26.6,68.36129032258064,92.7290322580645,8,45.46666666666667,107.4,10.2,NORMAL,276.2,3.0,2
Adilabad,Gadiguda,2025,11,11.4,3,8.9,53.24,90.41000000000001,24,12.299999999999999,-7.3,29.8,MILD,94.30000000000001,10.2,0
Adilabad,Gadiguda,2025,12,0.0,0,0.0,41.53548387096774,81.90967741935484,55,0.8000000000000002,-100.0,75.4,SEVERE,11.4,29.8,3
Adilabad,Gadiguda,2026,1,0.0,0,0.0,41.87096774193548,68.56129032258065,86,0.0,0.0,39.4,MILD,0.0,75.4,0
Adilabad,Gudihathnur,2023,1,0.0,0,0.0,47.32272727272727,90.10000000000001,22,0.0,0.0,25.0,MILD,0.0,0.0,0
Adilabad,Gudihathnur,2023,2,0.0,0,0.0,29.54736842105263,76.98947368421052,41,4.566666666666666,-100.0,76.9,SEVERE,0.0,25.0,3
Adilabad,Gudihathnur,2023,3,7.2,4,3.6,38.73636363636364,87.71818181818182,48,8.333333333333334,-13.6,39.1,MILD,0.0,76.9,0
Adilabad,Gudihathnur,2023,4,64.2,11,21.9,38.730000000000004,79.30333333333333,11,33.93333333333333,89.2,17.2,NORMAL,7.2,39.1,2
Adilabad,Gudihathnur,2023,5,36.400000000000006,2,26.6,34.91290322580645,66.14516129032258,24,88.23333333333333,-58.7,57.6,MODERATE,64.2,17.2,1
Adilabad,Gudihathnur,2023,6,105.6,11,31.6,42.876666666666665,71.80666666666666,9,202.36666666666667,-47.8,36.6,MILD,36.400000000000006,57.6,0
Adilabad,Gudihathnur,2023,7,782.9,25,201.5,75.71290322580644,94.57096774193548,5,490.23333333333335,59.7,6.6,NORMAL,105.6,36.6,2
Adilabad,Gudihathnur,2023,8,145.70000000000002,13,63.2,73.61290322580645,92.26451612903226,9,348.09999999999997,-58.1,34.6,MILD,782.9,6.6,0
Adilabad,Gudihathnur,2023,9,370.2,19,64.1,74.29333333333334,95.57333333333332,7,374.4666666666667,-1.1,8.8,NORMAL,145.70000000000002,34.6,2
Adilabad,Gudihathnur,2023,10,0.0,0,0.0,46.6741935483871,86.70645161290322,31,80.93333333333332,-100.0,74.0,SEVERE,370.2,8.8,3
Adilabad,Gudihathnur,2023,11,38.4,3,22.6,51.35666666666667,83.85666666666665,57,40.0,-4.0,36.4,MILD,0.0,74.0,0
Adilabad,Gudihathnur,2023,12,2.8,1,2.8,53.36774193548387,88.54838709677419,24,1.2333333333333332,127.0,27.4,MILD,38.4,36.4,0
Adilabad,Gudihathnur,2024,1,0.0,0,0.0,45.78064516129032,84.8258064516129,55,0.0,0.0,34.6,MILD,2.8,27.4,0
Adilabad,Gudihathnur,2024,2,13.7,3,10.7,38.141379310344824,76.34482758620689,66,4.566666666666666,200.0,37.1,MILD,0.0,34.6,0
Adilabad,Gudihathnur,2024,3,17.8,1,17.8,29.57741935483871,69.71612903225805,19,8.333333333333334,113.6,28.1,MILD,13.7,37.1,0
Adilabad,Gudihathnur,2024,4,20.4,7,8.2,31.173333333333336,67.63333333333334,17,33.93333333333333,-39.9,42.7,MILD,17.8,28.1,0
Adilabad,Gudihathnur,2024,5,40.8,5,23.2,31.906451612903226,66.63870967741936,14,88.23333333333333,-53.8,45.5,MODERATE,20.4,42.7,1
Adilabad,Gudihathnur,2024,6,283.0,19,45.9,53.94666666666667,86.60999999999999,10,202.36666666666667,39.8,14.0,NORMAL,40.8,45.5,2
Adilabad,Gudihathnur,2024,7,382.5,25,54.6,80.64516129032258,96.98064516129033,3,490.23333333333335,-22.0,12.7,NORMAL,283.0,14.0,2
Adilabad,Gudihathnur,2024,8,332.8,20,71.6,77.88709677419355,98.38387096774194,4,348.09999999999997,-4.4,6.2,NORMAL,382.5,12.7,2
Adilabad,Gudihathnur,2024,9,234.0,13,77.1,77.89666666666668,97.15333333333334,10,374.4666666666667,-37.5,25.9,MILD,332.8,6.2,0
Adilabad,Gudihathnur,2024,10,12.6,7,4.7,67.6516129032258,96.45806451612903,10,80.93333333333332,-84.4,44.8,MILD,234.0,25.9,0
Adilabad,Gudihathnur,2024,11,0.0,0,0.0,49.25333333333333,84.64,40,40.0,-100.0,74.6,SEVERE,12.6,44.8,3
Adilabad,Gudihathnur,2024,12,0.9,1,0.9,54.28387096774193,87.14516129032258,46,1.2333333333333332,-27.0,44.7,MILD,0.0,74.6,0
Adilabad,Gudihathnur,2025,1,0.0,0,0.0,39.25806451612903,80.0516129032258,55,0.0,0.0,36.0,MILD,0.9,44.7,0
Adilabad,Gudihathnur,2025,2,0.0,0,0.0,28.49642857142857,69.78928571428571,83,4.566666666666666,-100.0,79.1,SEVERE,0.0,36.0,3
Adilabad,Gudihathnur,2025,3,0.0,0,0.0,28.296774193548387,63.303225806451614,114,8.333333333333334,-100.0,81.0,SEVERE,0.0,79.1,3
Adilabad,Gudihathnur,2025,4,17.2,4,14.6,24.9,60.913333333333334,116,33.93333333333333,-49.3,61.4,MODERATE,0.0,81.0,1
Adilabad,Gudihathnur,2025,5,187.5,9,38.0,55.909523809523805,88.0,5,88.23333333333333,112.5,8.6,NORMAL,17.2,61.4,2
Adilabad,Gudihathnur,2025,6,218.5,13,111.2,70.47999999999999,93.09,3,202.36666666666667,8.0,5.1,NORMAL,187.5,8.6,2
Adilabad,Gudihathnur,2025,7,305.3,21,33.9,82.45172413793104,98.19310344827586,5,490.23333333333335,-37.7,20.6,MILD,218.5,5.1,0
Adilabad,Gudihathnur,2025,8,565.8,22,147.0,80.42903225806452,98.93548387096774,4,348.09999999999997,62.5,4.3,NORMAL,305.3,20.6,2
Adilabad,Gudihathnur,2025,9,519.2,21,98.1,77.94666666666667,98.32,2,374.4666666666667,38.7,2.5,NORMAL,565.8,4.3,2
Adilabad,Gudihathnur,2025,10,230.2,12,60.9,67.69354838709677,91.47096774193548,7,80.93333333333332,184.4,9.6,NORMAL,519.2,2.5,2
Adilabad,Gudihathnur,2025,11,81.6,4,46.3,54.64333333333333,89.58666666666666,24,40.0,104.0,27.1,MILD,230.2,9.6,0
Adilabad,Gudihathnur,2025,12,0.0,0,0.0,42.619354838709675,79.4483870967742,55,1.2333333333333332,-100.0,76.2,SEVERE,81.6,27.1,3
Adilabad,Gudihathnur,2026,1,0.0,0,0.0,41.20645161290323,78.80967741935484,86,0.0,0.0,36.4,MILD,0.0,76.2,0
Adilabad,Ichoda,2023,1,0.0,0,0.0,41.38181818181818,85.77272727272727,22,0.0,0.0,26.3,MILD,0.0,0.0,0
Adilabad,Ichoda,2023,2,0.0,0,0.0,26.405263157894737,69.14736842105263,41,1.6333333333333335,-100.0,79.3,SEVERE,0.0,26.3,3
Adilabad,Ichoda,2023,3,24.2,3,18.7,34.845454545454544,81.00909090909092,48,15.133333333333335,59.9,35.7,MILD,0.0,79.3,0
Adilabad,Ichoda,2023,4,46.1,9,13.8,34.330000000000005,72.11999999999999,15,32.266666666666666,42.9,23.4,MILD,24.2,35.7,0
Adilabad,Ichoda,2023,5,5.0,4,2.9,35.31290322580645,66.6774193548387,13,69.8,-92.8,60.1,MODERATE,46.1,23.4,1
Adilabad,Ichoda,2023,6,122.39999999999999,6,76.2,42.943333333333335,72.47,17,196.13333333333333,-37.6,40.3,MILD,5.0,60.1,0
Adilabad,Ichoda,2023,7,922.0,24,231.2,74.48387096774194,95.35161290322581,5,538.4666666666667,71.2,6.4,NORMAL,122.39999999999999,40.3,2
Adilabad,Ichoda,2023,8,159.2,12,63.7,70.8483870967742,92.90967741935484,6,328.59999999999997,-51.6,28.8,MILD,922.0,6.4,0
Adilabad,Ichoda,2023,9,219.8,19,36.0,72.89666666666668,94.44666666666667,7,303.8666666666667,-27.7,19.7,NORMAL,159.2,28.8,2
Adilabad,Ichoda,2023,10,0.0,0,0.0,46.667741935483875,89.26129032258065,31,86.13333333333333,-100.0,73.2,SEVERE,219.8,19.7,3
Adilabad,Ichoda,2023,11,27.8,3,15.1,52.22,89.75,57,25.53333333333333,8.9,33.1,MILD,0.0,73.2,0
Adilabad,Ichoda,2023,12,1.0,1,1.0,53.79354838709677,92.6516129032258,24,2.4,-58.3,49.5,MODERATE,27.8,33.1,1
Adilabad,Ichoda,2024,1,0.0,0,0.0,48.854838709677416,95.9258064516129,55,0.0,0.0,31.2,MILD,1.0,49.5,0
Adilabad,Ichoda,2024,2,4.9,3,2.8,41.46206896551725,88.91379310344827,66,1.6333333333333335,200.0,33.3,MILD,0.0,31.2,0
Adilabad,Ichoda,2024,3,21.200000000000003,2,11.4,34.0258064516129,79.07741935483871,16,15.133333333333335,40.1,22.3,MILD,4.9,33.3,0
Adilabad,Ichoda,2024,4,27.9,7,12.4,34.083333333333336,73.43,17,32.266666666666666,-13.5,30.4,MILD,21.200000000000003,22.3,0
Adilabad,Ichoda,2024,5,23.5,4,12.4,34.122580645161285,70.08064516129032,16,69.8,-66.3,51.5,MODERATE,27.9,30.4,1
Adilabad,Ichoda,2024,6,241.2,15,56.1,40.916666666666664,85.78999999999999,10,196.13333333333333,23.0,14.3,NORMAL,23.5,51.5,2
Adilabad,Ichoda,2024,7,342.3,25,51.1,73.26129032258065,97.51935483870967,3,538.4666666666667,-36.4,18.3,NORMAL,241.2,14.3,2
Adilabad,Ichoda,2024,8,262.1,20,59.6,68.08387096774193,95.94193548387098,3,328.59999999999997,-20.2,12.3,NORMAL,342.3,18.3,2
Adilabad,Ichoda,2024,9,211.5,13,55.0,67.08,93.91666666666667,8,303.8666666666667,-30.4,22.0,MILD,262.1,12.3,0
Adilabad,Ichoda,2024,10,16.4,5,7.5,50.68387096774194,90.3225806451613,10,86.13333333333333,-81.0,45.3,MODERATE,211.5,22.0,1
Adilabad,Ichoda,2024,11,0.0,0,0.0,35.67666666666666,80.72666666666667,40,25.53333333333333,-100.0,75.8,SEVERE,16.4,45.3,3
